evaluation,split,model,horizon_hours,metric,seeds,mean,standard_deviation,minimum,maximum
zero_shot,external_test,rssm,12,patient_nll,1,3.3187230294994055,0.0,3.3187230294994055,3.3187230294994055
zero_shot,external_test,rssm,12,mask_brier,1,0.06512061852069143,0.0,0.06512061852069143,0.06512061852069143
zero_shot,external_test,rssm,12,coverage_error_90,1,0.4100270647572434,0.0,0.4100270647572434,0.4100270647572434
zero_shot,external_test,rssm,24,patient_nmae,1,0.6437266358440142,0.0,0.6437266358440142,0.6437266358440142
zero_shot,external_test,rssm,24,patient_crps,1,0.5152662963782844,0.0,0.5152662963782844,0.5152662963782844
zero_shot,external_test,rssm,24,coverage_90,1,0.4846429269040763,0.0,0.4846429269040763,0.4846429269040763
zero_shot,external_test,rssm,24,mean_interval_width_scaled,1,1.026280836902535,0.0,1.026280836902535,1.026280836902535
zero_shot,external_test,rssm,24,patient_nll,1,3.6480146701297325,0.0,3.6480146701297325,3.6480146701297325
zero_shot,external_test,rssm,24,mask_brier,1,0.06805376466832483,0.0,0.06805376466832483,0.06805376466832483
zero_shot,external_test,rssm,24,coverage_error_90,1,0.41535707309592373,0.0,0.41535707309592373,0.41535707309592373
zero_shot,external_test,transformer,1,patient_nmae,1,0.37625259256253885,0.0,0.37625259256253885,0.37625259256253885
zero_shot,external_test,transformer,1,patient_crps,1,0.2823163314454869,0.0,0.2823163314454869,0.2823163314454869
zero_shot,external_test,transformer,1,coverage_90,1,0.8523514649782657,0.0,0.8523514649782657,0.8523514649782657
zero_shot,external_test,transformer,1,mean_interval_width_scaled,1,1.4279966221330804,0.0,1.4279966221330804,1.4279966221330804
zero_shot,external_test,transformer,1,patient_nll,1,0.778961904019264,0.0,0.778961904019264,0.778961904019264
zero_shot,external_test,transformer,1,mask_brier,1,0.06240716822273436,0.0,0.06240716822273436,0.06240716822273436
zero_shot,external_test,transformer,1,coverage_error_90,1,0.04764853502173427,0.0,0.04764853502173427,0.04764853502173427
zero_shot,external_test,transformer,3,patient_nmae,1,0.4372051729206471,0.0,0.4372051729206471,0.4372051729206471
zero_shot,external_test,transformer,3,patient_crps,1,0.32474921885884295,0.0,0.32474921885884295,0.32474921885884295
zero_shot,external_test,transformer,3,coverage_90,1,0.8592219671933655,0.0,0.8592219671933655,0.8592219671933655
zero_shot,external_test,transformer,3,mean_interval_width_scaled,1,1.7044740885499237,0.0,1.7044740885499237,1.7044740885499237
zero_shot,external_test,transformer,3,patient_nll,1,0.8965752090506228,0.0,0.8965752090506228,0.8965752090506228
zero_shot,external_test,transformer,3,mask_brier,1,0.05899737917992634,0.0,0.05899737917992634,0.05899737917992634
zero_shot,external_test,transformer,3,coverage_error_90,1,0.0407780328066345,0.0,0.0407780328066345,0.0407780328066345
zero_shot,external_test,transformer,6,patient_nmae,1,0.4817000228598004,0.0,0.4817000228598004,0.4817000228598004
zero_shot,external_test,transformer,6,patient_crps,1,0.3563817192641316,0.0,0.3563817192641316,0.3563817192641316
