split,model,horizon_hours,variable,observed_targets,mae,rmse,nmae
external_test,hourly_median,12,DBP,262320,11.968688929551693,16.195781581703255,0.7480430580969808
external_test,hourly_median,12,Resp,241818,3.519810353240867,4.804304814539882,0.502830050462981
external_test,hourly_median,12,BaseExcess,478,3.9673640167364024,5.069961377387487,0.9918410041841006
external_test,hourly_median,12,HCO3,404,2.955569306930694,3.8807191905165674,0.5911138613861388
external_test,hourly_median,12,FiO2,4744,0.2079331787521088,1.0660989760667947,1.386221191680725
external_test,hourly_median,12,pH,4405,0.0643586833144155,0.08665141458970692,0.7150964812712844
external_test,hourly_median,12,PaCO2,4421,7.276928296765439,10.721172348684485,0.8085475885294932
external_test,hourly_median,12,SaO2,3774,2.5853471118176987,4.317972141274719,0.5170694223635397
external_test,hourly_median,12,BUN,15043,12.463770524496443,19.718810808485827,0.7331629720292026
external_test,hourly_median,12,Chloride,1158,4.031951640759931,5.26995754293313,0.575993091537133
external_test,hourly_median,12,Creatinine,15055,0.8993829292593895,2.016226027233218,1.2848327560848423
external_test,hourly_median,12,Glucose,63511,32.00980932436901,49.06227652210455,0.6958654200949784
external_test,hourly_median,12,Magnesium,13592,0.257375662154199,0.4200787066447664,0.6434391553854972
external_test,hourly_median,12,Phosphate,8201,0.9850506035849326,1.3819743364835648,0.6567004023899551
external_test,hourly_median,12,Potassium,20012,0.4301988806716033,0.6172343744771405,0.6145698295308617
external_test,hourly_median,12,Hct,15751,5.080744079740987,6.326139071605855,0.8329088655313092
external_test,hourly_median,12,Hgb,15999,1.774607787986747,2.1751233968126846,0.8066399036303398
external_test,hourly_median,12,WBC,14399,4.102872421695948,7.362554216007622,0.6617536164025721
external_test,hourly_median,12,Platelets,14597,72.79362197711859,97.48310061296516,0.6066135164759883
external_test,hourly_median,24,HR,140636,14.231277908928012,17.929465927824218,0.6325012403968006
external_test,hourly_median,24,O2Sat,137048,2.2078432374058723,3.1373088101047513,0.6308123535445349
external_test,hourly_median,24,Temp,53261,0.6024369613788665,0.7696888816531468,0.6408903844456042
external_test,hourly_median,24,SBP,137263,20.668061458659654,26.2174116045577,0.7126917744365397
external_test,hourly_median,24,MAP,136415,14.333305794817326,19.083856572126756,0.7543845155167014
external_test,hourly_median,24,DBP,137240,11.878535412416205,16.02200280873793,0.7424084632760128
external_test,hourly_median,24,Resp,126058,3.6316655825096382,4.919410042123367,0.5188093689299483
